,Splicing Gene,phenotype,Expression Gene,Pearson R,event_id,modality,gene_name,Correlation Direction
60495,DYNC1I2,iPSC,ENSG00000116984,-0.508244505168,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,MTR,(-) Negative
60504,DYNC1I2,iPSC,ENSG00000117054,-0.509432108124,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,ACADM,(-) Negative
60505,DYNC1I2,iPSC,ENSG00000117069,0.605820987024,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,ST6GALNAC5,(+) Positive
60530,DYNC1I2,iPSC,ENSG00000117395,-0.830756141723,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,EBNA1BP2,(-) Negative
60535,DYNC1I2,iPSC,ENSG00000117419,-0.623144668797,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,ERI3,(-) Negative
60536,DYNC1I2,iPSC,ENSG00000117448,-0.807085303278,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,AKR1A1,(-) Negative
60565,DYNC1I2,iPSC,ENSG00000117697,-0.591187417958,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,NSL1,(-) Negative
60574,DYNC1I2,iPSC,ENSG00000117868,0.738030840957,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,ESYT2,(+) Positive
60577,DYNC1I2,iPSC,ENSG00000117906,0.557247763532,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,RCN2,(+) Positive
60588,DYNC1I2,iPSC,ENSG00000118193,-0.542279590429,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,KIF14,(-) Negative
60628,DYNC1I2,iPSC,ENSG00000118705,-0.557675449785,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,RPN2,(-) Negative
60644,DYNC1I2,iPSC,ENSG00000119004,-0.501491274626,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,CYP20A1,(-) Negative
60646,DYNC1I2,iPSC,ENSG00000119041,-0.533898599398,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,GTF3C3,(-) Negative
60656,DYNC1I2,iPSC,ENSG00000119285,-0.583857466797,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,HEATR1,(-) Negative
60670,DYNC1I2,iPSC,ENSG00000119403,0.626827381,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,PHF19,(+) Positive
60673,DYNC1I2,iPSC,ENSG00000119421,-0.522897238962,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,NDUFA8,(-) Negative
60818,DYNC1I2,iPSC,ENSG00000121022,-0.712500459843,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,COPS5,(-) Negative
60859,DYNC1I2,iPSC,ENSG00000121766,-0.658600028079,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,ZCCHC17,(-) Negative
60923,DYNC1I2,iPSC,ENSG00000122687,-0.520150548958,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,FTSJ2,(-) Negative
60945,DYNC1I2,iPSC,ENSG00000122965,-0.507559148256,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,RBM19,(-) Negative
60975,DYNC1I2,iPSC,ENSG00000123352,-0.546503945196,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,SPATS2,(-) Negative
61031,DYNC1I2,iPSC,ENSG00000124177,-0.500286212987,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,CHD6,(-) Negative
61065,DYNC1I2,iPSC,ENSG00000124469,0.545869342777,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,CEACAM8,(+) Positive
61086,DYNC1I2,iPSC,ENSG00000124688,-0.527894509622,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,MAD2L1BP,(-) Negative
61111,DYNC1I2,iPSC,ENSG00000125170,0.524145951834,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,DOK4,(+) Positive
61119,DYNC1I2,iPSC,ENSG00000125351,-0.563551563393,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,UPF3B,(-) Negative
61153,DYNC1I2,iPSC,ENSG00000125676,-0.7847187219,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,THOC2,(-) Negative
61171,DYNC1I2,iPSC,ENSG00000125821,-0.61334654181,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,DTD1,(-) Negative
61230,DYNC1I2,iPSC,ENSG00000126457,-0.851028349708,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,PRMT1,(-) Negative
61247,DYNC1I2,iPSC,ENSG00000126777,-0.593303254671,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,KTN1,(-) Negative
61299,DYNC1I2,iPSC,ENSG00000127804,-0.54055322517,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,METTL16,(-) Negative
61304,DYNC1I2,iPSC,ENSG00000127884,-0.500647047311,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,ECHS1,(-) Negative
61308,DYNC1I2,iPSC,ENSG00000127922,0.543890780622,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,SHFM1,(+) Positive
61421,DYNC1I2,iPSC,ENSG00000129354,-0.570232105772,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,AP1M2,(-) Negative
61432,DYNC1I2,iPSC,ENSG00000129518,-0.741874405607,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,EAPP,(-) Negative
61536,DYNC1I2,iPSC,ENSG00000130707,-0.518719865408,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,ASS1,(-) Negative
61548,DYNC1I2,iPSC,ENSG00000130749,0.549675118299,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,ZC3H4,(+) Positive
61561,DYNC1I2,iPSC,ENSG00000130816,-0.568550687924,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,DNMT1,(-) Negative
61606,DYNC1I2,iPSC,ENSG00000131323,0.552236549248,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,TRAF3,(+) Positive
61638,DYNC1I2,iPSC,ENSG00000131669,0.589772721346,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,NINJ1,(+) Positive
61645,DYNC1I2,iPSC,ENSG00000131747,-0.614960806575,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,TOP2A,(-) Negative
61652,DYNC1I2,iPSC,ENSG00000131795,0.645107240906,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,RBM8A,(+) Positive
61668,DYNC1I2,iPSC,ENSG00000132000,0.613058252799,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,PODNL1,(+) Positive
61694,DYNC1I2,iPSC,ENSG00000132300,-0.611220077304,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,PTCD3,(-) Negative
61722,DYNC1I2,iPSC,ENSG00000132475,-0.644402646744,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,H3F3B,(-) Negative
61745,DYNC1I2,iPSC,ENSG00000132646,-0.627530040467,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,PCNA,(-) Negative
61754,DYNC1I2,iPSC,ENSG00000132694,0.673851491591,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,ARHGEF11,(+) Positive
61764,DYNC1I2,iPSC,ENSG00000132792,-0.515988461025,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,CTNNBL1,(-) Negative
61774,DYNC1I2,iPSC,ENSG00000132874,0.5186228692,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,SLC14A2,(+) Positive
61804,DYNC1I2,iPSC,ENSG00000133169,-0.505045440501,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,BEX1,(-) Negative
61806,DYNC1I2,iPSC,ENSG00000133195,-0.5222275441,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,SLC39A11,(-) Negative
61847,DYNC1I2,iPSC,ENSG00000133816,0.508464594934,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,MICAL2,(+) Positive
61848,DYNC1I2,iPSC,ENSG00000133818,-0.716428855371,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,RRAS2,(-) Negative
61849,DYNC1I2,iPSC,ENSG00000133835,-0.73564688274,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,HSD17B4,(-) Negative
61964,DYNC1I2,iPSC,ENSG00000134852,0.520976344497,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,CLOCK,(+) Positive
61984,DYNC1I2,iPSC,ENSG00000134987,-0.54285208682,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,WDR36,(-) Negative
61988,DYNC1I2,iPSC,ENSG00000135040,0.70607441877,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,NAA35,(+) Positive
61995,DYNC1I2,iPSC,ENSG00000135069,-0.523352015479,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,PSAT1,(-) Negative
62012,DYNC1I2,iPSC,ENSG00000135211,-0.51002563336,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,TMEM60,(-) Negative
62033,DYNC1I2,iPSC,ENSG00000135374,0.512379444635,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,ELF5,(+) Positive
62086,DYNC1I2,iPSC,ENSG00000135821,-0.508918216729,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,GLUL,(-) Negative
62097,DYNC1I2,iPSC,ENSG00000135900,-0.635718787913,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,MRPL44,(-) Negative
62153,DYNC1I2,iPSC,ENSG00000136231,-0.511644571781,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,IGF2BP3,(-) Negative
62188,DYNC1I2,iPSC,ENSG00000136521,-0.508134868854,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,NDUFB5,(-) Negative
62192,DYNC1I2,iPSC,ENSG00000136536,-0.747678602109,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,MARCH7,(-) Negative
62234,DYNC1I2,iPSC,ENSG00000136888,-0.538692967007,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,ATP6V1G1,(-) Negative
62238,DYNC1I2,iPSC,ENSG00000136908,-0.526036162395,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,DPM2,(-) Negative
62245,DYNC1I2,iPSC,ENSG00000136936,0.600410006219,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,XPA,(+) Positive
62288,DYNC1I2,iPSC,ENSG00000137274,-0.558830936488,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,BPHL,(-) Negative
62291,DYNC1I2,iPSC,ENSG00000137288,-0.505076567938,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,UQCC2,(-) Negative
62325,DYNC1I2,iPSC,ENSG00000137575,-0.768123200457,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,SDCBP,(-) Negative
62360,DYNC1I2,iPSC,ENSG00000137876,-0.514978734014,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,RSL24D1,(-) Negative
62374,DYNC1I2,iPSC,ENSG00000138029,0.549151535945,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,HADHB,(+) Positive
62382,DYNC1I2,iPSC,ENSG00000138071,-0.528535677925,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,ACTR2,(-) Negative
62389,DYNC1I2,iPSC,ENSG00000138092,0.531077578039,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,CENPO,(+) Positive
62397,DYNC1I2,iPSC,ENSG00000138175,-0.549940687198,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,ARL3,(-) Negative
62430,DYNC1I2,iPSC,ENSG00000138442,-0.619697437074,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,WDR12,(-) Negative
62476,DYNC1I2,iPSC,ENSG00000138777,-0.602122253323,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,PPA2,(-) Negative
62481,DYNC1I2,iPSC,ENSG00000138796,-0.555199287863,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,HADH,(-) Negative
62489,DYNC1I2,iPSC,ENSG00000138867,-0.615116344899,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,GUCD1,(-) Negative
62495,DYNC1I2,iPSC,ENSG00000139117,0.553877548344,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,CPNE8,(+) Positive
62530,DYNC1I2,iPSC,ENSG00000139433,-0.55869895945,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,GLTP,(-) Negative
62600,DYNC1I2,iPSC,ENSG00000140307,-0.56576114671,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,GTF2A2,(-) Negative
62610,DYNC1I2,iPSC,ENSG00000140382,-0.523044142721,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,HMG20A,(-) Negative
62614,DYNC1I2,iPSC,ENSG00000140396,0.560066522418,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,NCOA2,(+) Positive
62617,DYNC1I2,iPSC,ENSG00000140416,-0.528742821805,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,TPM1,(-) Negative
62621,DYNC1I2,iPSC,ENSG00000140463,-0.519189050204,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,BBS4,(-) Negative
62669,DYNC1I2,iPSC,ENSG00000140990,-0.569027686229,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,NDUFB10,(-) Negative
62716,DYNC1I2,iPSC,ENSG00000141480,0.790366937508,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,ARRB2,(+) Positive
62718,DYNC1I2,iPSC,ENSG00000141504,-0.642096738006,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,SAT2,(-) Negative
62720,DYNC1I2,iPSC,ENSG00000141510,0.500056449201,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,TP53,(+) Positive
62762,DYNC1I2,iPSC,ENSG00000141959,0.567982999516,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,PFKL,(+) Positive
62767,DYNC1I2,iPSC,ENSG00000142002,0.565762118134,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,DPP9,(+) Positive
62784,DYNC1I2,iPSC,ENSG00000142230,-0.707882250015,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,SAE1,(-) Negative
62785,DYNC1I2,iPSC,ENSG00000142252,-0.573543143223,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,GEMIN7,(-) Negative
62797,DYNC1I2,iPSC,ENSG00000142541,-0.5234281082,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,RPL13A,(-) Negative
62814,DYNC1I2,iPSC,ENSG00000142784,0.592869750616,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,WDTC1,(+) Positive
62886,DYNC1I2,iPSC,ENSG00000143420,-0.537950511316,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,ENSA,(-) Negative
62898,DYNC1I2,iPSC,ENSG00000143494,-0.551519140909,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,VASH2,(-) Negative
62914,DYNC1I2,iPSC,ENSG00000143612,-0.557582071678,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,C1orf43,(-) Negative
62941,DYNC1I2,iPSC,ENSG00000143799,-0.585646012821,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,PARP1,(-) Negative
62968,DYNC1I2,iPSC,ENSG00000144028,-0.559236922359,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,SNRNP200,(-) Negative
62969,DYNC1I2,iPSC,ENSG00000144029,-0.688429560779,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,MRPS5,(-) Negative
62977,DYNC1I2,iPSC,ENSG00000144063,0.675905202001,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,MALL,(+) Positive
62988,DYNC1I2,iPSC,ENSG00000144231,-0.642616112707,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,POLR2D,(-) Negative
63021,DYNC1I2,iPSC,ENSG00000144635,-0.621467010153,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,DYNC1LI1,(-) Negative
63049,DYNC1I2,iPSC,ENSG00000144848,-0.563289975111,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,ATG3,(-) Negative
63079,DYNC1I2,iPSC,ENSG00000145287,0.597429755881,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,PLAC8,(+) Positive
63094,DYNC1I2,iPSC,ENSG00000145416,0.867781811383,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,MARCH1,(+) Positive
63106,DYNC1I2,iPSC,ENSG00000145604,-0.545482921417,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,SKP2,(-) Negative
63141,DYNC1I2,iPSC,ENSG00000145936,0.665799368045,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,KCNMB1,(+) Positive
63163,DYNC1I2,iPSC,ENSG00000146243,-0.527832769158,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,IRAK1BP1,(-) Negative
63165,DYNC1I2,iPSC,ENSG00000146263,-0.574900594441,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,MMS22L,(-) Negative
63178,DYNC1I2,iPSC,ENSG00000146425,-0.677769982397,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,DYNLT1,(-) Negative
63229,DYNC1I2,iPSC,ENSG00000147123,-0.557402796772,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,NDUFB11,(-) Negative
63232,DYNC1I2,iPSC,ENSG00000147140,-0.667787033466,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,NONO,(-) Negative
63253,DYNC1I2,iPSC,ENSG00000147403,-0.518342677732,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,RPL10,(-) Negative
63255,DYNC1I2,iPSC,ENSG00000147419,-0.61246807238,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,CCDC25,(-) Negative
63260,DYNC1I2,iPSC,ENSG00000147459,0.621148785713,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,DOCK5,(+) Positive
63281,DYNC1I2,iPSC,ENSG00000147677,-0.590615567607,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,EIF3H,(-) Negative
63322,DYNC1I2,iPSC,ENSG00000148291,-0.510340749372,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,SURF2,(-) Negative
63332,DYNC1I2,iPSC,ENSG00000148344,0.54092456673,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,PTGES,(+) Positive
63358,DYNC1I2,iPSC,ENSG00000148672,0.518693588077,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,GLUD1,(+) Positive
63392,DYNC1I2,iPSC,ENSG00000149182,-0.53314721968,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,ARFGAP2,(-) Negative
63394,DYNC1I2,iPSC,ENSG00000149196,-0.572855004194,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,C11orf73,(-) Negative
63402,DYNC1I2,iPSC,ENSG00000149273,-0.59305800207,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,RPS3,(-) Negative
63407,DYNC1I2,iPSC,ENSG00000149313,-0.506449638546,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,AASDHPPT,(-) Negative
63493,DYNC1I2,iPSC,ENSG00000150867,-0.635008061724,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,PIP4K2A,(-) Negative
63583,DYNC1I2,iPSC,ENSG00000151893,-0.65594120548,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,CACUL1,(-) Negative
63584,DYNC1I2,iPSC,ENSG00000151914,-0.54640185986,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,DST,(-) Negative
63678,DYNC1I2,iPSC,ENSG00000153029,0.509811366904,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,MR1,(+) Positive
63682,DYNC1I2,iPSC,ENSG00000153048,-0.502179783441,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,CARHSP1,(-) Negative
63687,DYNC1I2,iPSC,ENSG00000153113,0.502296075758,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,CAST,(+) Positive
63708,DYNC1I2,iPSC,ENSG00000153406,-0.651655325726,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,NMRAL1,(-) Negative
63742,DYNC1I2,iPSC,ENSG00000154035,0.610032790363,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,C17orf103,(+) Positive
63773,DYNC1I2,iPSC,ENSG00000154473,-0.503617203769,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,BUB3,(-) Negative
63808,DYNC1I2,iPSC,ENSG00000154945,0.562922162643,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,ANKRD40,(+) Positive
