,Splicing Gene,phenotype,Expression Gene,Pearson R,event_id,modality,gene_name,Correlation Direction
164133,PKM,MN,ENSG00000156802,-0.528544814988,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,ATAD2,(-) Negative
164183,PKM,MN,ENSG00000157456,-0.507955423969,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,CCNB2,(-) Negative
164190,PKM,MN,ENSG00000157570,-0.500769242559,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,TSPAN18,(-) Negative
164268,PKM,MN,ENSG00000158710,-0.626983432496,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,TAGLN2,(-) Negative
164305,PKM,MN,ENSG00000159202,-0.610390416592,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,UBE2Z,(-) Negative
164689,PKM,MN,ENSG00000163430,-0.551772578846,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,FSTL1,(-) Negative
164704,PKM,MN,ENSG00000163507,-0.536541802882,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,KIAA1524,(-) Negative
164718,PKM,MN,ENSG00000163564,0.535797988443,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,PYHIN1,(+) Positive
164776,PKM,MN,ENSG00000163827,0.50078259066,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,LRRC2,(+) Positive
164794,PKM,MN,ENSG00000163918,-0.550598493981,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,RFC4,(-) Negative
164817,PKM,MN,ENSG00000164032,-0.56743701003,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,H2AFZ,(-) Negative
164887,PKM,MN,ENSG00000164294,-0.51197163744,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,GPX8,(-) Negative
164927,PKM,MN,ENSG00000164611,-0.551332058257,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,PTTG1,(-) Negative
164953,PKM,MN,ENSG00000164818,-0.516812299405,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,HEATR2,(-) Negative
165193,PKM,MN,ENSG00000166451,-0.604246472483,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,CENPN,(-) Negative
165267,PKM,MN,ENSG00000166949,-0.531545262732,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,SMAD3,(-) Negative
165297,PKM,MN,ENSG00000167186,-0.55875008561,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,COQ7,(-) Negative
165344,PKM,MN,ENSG00000167553,-0.556065771785,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,TUBA1C,(-) Negative
165363,PKM,MN,ENSG00000167654,0.505756019484,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,ATCAY,(+) Positive
165406,PKM,MN,ENSG00000167930,-0.513513191764,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,ITFG3,(-) Negative
165423,PKM,MN,ENSG00000168005,-0.506901247987,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,C11orf84,(-) Negative
165483,PKM,MN,ENSG00000168461,-0.520215055521,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,RAB31,(-) Negative
165619,PKM,MN,ENSG00000169570,0.51290318694,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,DTWD2,(+) Positive
165678,PKM,MN,ENSG00000170027,0.52246501755,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,YWHAG,(+) Positive
165863,PKM,MN,ENSG00000171566,-0.538887538411,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,PLRG1,(-) Negative
165894,PKM,MN,ENSG00000171862,0.516589279251,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,PTEN,(+) Positive
165896,PKM,MN,ENSG00000171864,0.502654557971,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,PRND,(+) Positive
165913,PKM,MN,ENSG00000172020,0.521203634075,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,GAP43,(+) Positive
165956,PKM,MN,ENSG00000172380,-0.523674056923,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,GNG12,(-) Negative
166000,PKM,MN,ENSG00000172845,-0.525019423737,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,SP3,(-) Negative
166006,PKM,MN,ENSG00000172915,0.500557141141,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,NBEA,(+) Positive
166012,PKM,MN,ENSG00000172965,-0.530942227965,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,MIR4435-1HG,(-) Negative
166024,PKM,MN,ENSG00000173114,0.54209275334,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,LRRN3,(+) Positive
166027,PKM,MN,ENSG00000173145,-0.518358774844,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,NOC3L,(-) Negative
166119,PKM,MN,ENSG00000174021,-0.542439917247,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,GNG5,(-) Negative
166279,PKM,MN,ENSG00000175873,0.54027003456,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,AC004840.9,(+) Positive
166303,PKM,MN,ENSG00000176204,0.542257879033,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,LRRTM4,(+) Positive
166352,PKM,MN,ENSG00000176788,0.500659440169,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,BASP1,(+) Positive
166358,PKM,MN,ENSG00000176887,0.506783680712,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,SOX11,(+) Positive
166571,PKM,MN,ENSG00000179284,0.50534097165,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,DAND5,(+) Positive
166612,PKM,MN,ENSG00000179915,0.507328829981,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,NRXN1,(+) Positive
166645,PKM,MN,ENSG00000180376,0.602247600704,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,CCDC66,(+) Positive
166665,PKM,MN,ENSG00000180730,-0.528111512254,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,SHISA2,(-) Negative
166849,PKM,MN,ENSG00000183010,-0.548374328429,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,PYCR1,(-) Negative
166968,PKM,MN,ENSG00000184194,0.505372299684,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,GPR173,(+) Positive
166993,PKM,MN,ENSG00000184434,0.504087143746,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,LRRC19,(+) Positive
167096,PKM,MN,ENSG00000185361,0.535798280422,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,TNFAIP8L1,(+) Positive
167123,PKM,MN,ENSG00000185650,-0.608587212405,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,ZFP36L1,(-) Negative
167213,PKM,MN,ENSG00000186431,0.539151224185,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,FCAR,(+) Positive
167301,PKM,MN,ENSG00000187498,-0.567850421065,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,COL4A1,(-) Negative
167306,PKM,MN,ENSG00000187555,-0.518209208567,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,USP7,(-) Negative
167328,PKM,MN,ENSG00000187764,0.624189565555,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,SEMA4D,(+) Positive
167329,PKM,MN,ENSG00000187772,-0.521949772338,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,LIN28B,(-) Negative
167413,PKM,MN,ENSG00000188647,-0.507468688163,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,PTAR1,(-) Negative
167453,PKM,MN,ENSG00000189067,-0.620411704828,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,LITAF,(-) Negative
167569,PKM,MN,ENSG00000196566,0.504918308576,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,RP11-57C13.3,(+) Positive
167776,PKM,MN,ENSG00000197879,-0.503523150937,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,MYO1C,(-) Negative
167791,PKM,MN,ENSG00000197956,-0.522348577209,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,S100A6,(-) Negative
167877,PKM,MN,ENSG00000198467,-0.600637735279,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,TPM2,(-) Negative
167890,PKM,MN,ENSG00000198546,-0.500365236772,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,ZNF511,(-) Negative
167980,PKM,MN,ENSG00000198879,0.51888525553,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,SFMBT2,(+) Positive
168195,PKM,MN,ENSG00000204899,-0.523748241412,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,MZT1,(-) Negative
168370,PKM,MN,ENSG00000213719,-0.53812101183,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,CLIC1,(-) Negative
168561,PKM,MN,ENSG00000222041,-0.510108172652,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,LINC00152,(-) Negative
168566,PKM,MN,ENSG00000223473,0.59973119937,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,GS1-124K5.3,(+) Positive
168623,PKM,MN,ENSG00000224424,0.502588571737,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,PRKAR2A-AS1,(+) Positive
168634,PKM,MN,ENSG00000224675,0.576889650808,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,AC009227.2,(+) Positive
168795,PKM,MN,ENSG00000227308,0.511246090527,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,AC009502.4,(+) Positive
168900,PKM,MN,ENSG00000229117,-0.504237096671,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,RPL41,(-) Negative
169112,PKM,MN,ENSG00000232774,0.578050154719,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,RP11-47I22.3,(+) Positive
169413,PKM,MN,ENSG00000237651,-0.516365494709,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,C2orf74,(-) Negative
169447,PKM,MN,ENSG00000238290,0.563519160791,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,RP11-431K24.1,(+) Positive
169544,PKM,MN,ENSG00000241956,0.501336691971,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,CTC-340A15.2,(+) Positive
169578,PKM,MN,ENSG00000242798,0.524442098363,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,RP11-506M12.1,(+) Positive
169635,PKM,MN,ENSG00000244405,-0.559685894156,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,ETV5,(-) Negative
169708,PKM,MN,ENSG00000246859,0.521785043756,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,STARD4-AS1,(+) Positive
169735,PKM,MN,ENSG00000247596,-0.517600582504,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,TWF2,(-) Negative
169856,PKM,MN,ENSG00000249892,0.514412815073,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,RP11-525J21.1,(+) Positive
170217,PKM,MN,ENSG00000255458,0.563150388379,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,RP11-539G18.2,(+) Positive
170338,PKM,MN,ENSG00000257621,0.519198521019,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,RP11-349A22.5,(+) Positive
170465,PKM,MN,ENSG00000258946,0.616877964492,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,RP11-58E21.4,(+) Positive
170556,PKM,MN,ENSG00000259716,-0.548385164583,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,RP5-977B1.11,(-) Negative
170714,PKM,MN,ENSG00000260862,0.61150786253,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,RP11-22H5.2,(+) Positive
170930,PKM,MN,ENSG00000263585,-0.540019238506,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,RP11-498C9.13,(-) Negative
170952,PKM,MN,ENSG00000263934,-0.505828409079,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,SNORD3A,(-) Negative
171006,PKM,MN,ENSG00000265115,0.510361338159,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,RP11-31I22.2,(+) Positive
171013,PKM,MN,ENSG00000265242,0.516898787322,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,RP11-649A18.7,(+) Positive
171150,PKM,MN,ENSG00000267230,0.532928915027,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,RP11-376M2.2,(+) Positive
171206,PKM,MN,ENSG00000267543,0.579182807617,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,RP11-666A8.7,(+) Positive
171239,PKM,MN,ENSG00000267709,-0.520810926874,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,AC024592.9,(-) Negative
171364,PKM,MN,ENSG00000268983,-0.547904501572,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,AC005253.4,(-) Negative
171446,PKM,MN,ENSG00000269804,-0.537505238569,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,AL353354.2,(-) Negative
171457,PKM,MN,ENSG00000269888,-0.510735951004,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,RP11-3P17.5,(-) Negative
171548,PKM,MN,ENSG00000271579,0.601600992866,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,RP11-116D17.3,(+) Positive
171615,PKM,MN,ENSG00000272325,0.580339642796,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,NUDT3,(+) Positive
171624,PKM,MN,ENSG00000272379,0.500309015689,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,RP1-257A7.5,(+) Positive
171646,PKM,MN,ENSG00000272563,0.577900365121,exon:chr15:72499069-72499221:-@exon:chr15:72495363-72495529:-@exon:chr15:72494795-72494961:-@exon:chr15:72492815-72492996:-,bimodal,RP11-480C16.1,(+) Positive
